State,Area Name,"Less Than A High School Diploma, 2017-21","High School Diploma Only, 2017-21","Some College Or Associate'S Degree, 2017-21","Bachelor'S Degree Or Higher, 2017-21","Percent Of Adults With Less Than A High School Diploma, 2017-21","Percent Of Adults With A High School Diploma Only, 2017-21","Percent Of Adults Completing Some College Or Associate'S Degree, 2017-21","Percent Of Adults With A Bachelor'S Degree Or Higher, 2017-21",Estimate Of People Of All Ages In Poverty 2020,Estimated Percent Of People Of All Ages In Poverty 2020,Employed_2020,Unemployed_2020,Unemployment_Rate_2020,Median_Household_Income_2020,"County Household Median Income As A Percent Of The State Total Median Household Income, 2020"
MO,Boone County,5542.0,23120.0,28402.0,53752.0,5.001082876118972,20.863413225527,25.62987294253537,48.50563095581865,22178.0,12.8,41457.0,2136.0,4.9,53133.0,90.3438073862477
MO,Buchanan County,6079.0,22170.0,16933.0,12844.0,10.47633819322373,38.2070106503981,29.18174611381105,22.13490504256712,10789.0,13.1,16990.0,1130.0,6.2,42099.0,71.5823301367068
MO,Butler County,4625.0,11641.0,9153.0,3834.0,15.81034423819779,39.79420914094281,31.28909855399446,13.10634806686494,8777.0,21.2,4011.0,225.0,5.3,47870.0,81.39495341086854
MO,Caldwell County,647.0,2697.0,1765.0,898.0,10.77076743798901,44.89761944398202,29.38238721491593,14.94922590311303,1096.0,12.4,20421.0,949.0,4.4,61268.0,104.17601849962593
MO,Callaway County,3321.0,11086.0,8848.0,7353.0,10.85010454783063,36.2192890747517,28.90747516989022,24.02313120752744,4693.0,11.4,17442.0,1296.0,6.9,64357.0,109.42834795619942
MO,Camden County,2817.0,11953.0,10562.0,7314.0,8.628928505789377,36.61398027323408,32.35312136249464,22.4039698584819,6407.0,14.0,38321.0,2054.0,5.1,57763.0,98.21635040467932
MO,Cape Girardeau County,4250.0,16792.0,14070.0,17102.0,8.13957942314322,32.15995709962845,26.94679587850002,32.75366759872831,9009.0,11.9,4357.0,254.0,5.5,51891.0,88.23199347072025
MO,Carroll County,576.0,2674.0,1556.0,1175.0,9.630496572479519,44.70824276876776,26.0157164353787,19.64554422337402,1130.0,13.4,2355.0,163.0,6.5,38854.0,66.06474869074339
MO,Carter County,478.0,1910.0,796.0,483.0,13.03517862012544,52.08617398418326,21.70711753476957,13.17152986092174,1205.0,20.3,50977.0,2852.0,5.3,82068.0,139.54295041828198
MO,Cass County,4884.0,23709.0,24677.0,19923.0,6.6727692538904,32.39244190018171,33.71497274329512,27.21981610263277,7182.0,6.8,5465.0,254.0,4.4,40130.0,68.23437393729172
MO,Cedar County,1359.0,3857.0,3089.0,1516.0,13.83769473577029,39.27298645759087,31.45300885856838,15.43630994807046,2603.0,18.5,3585.0,150.0,4.0,60521.0,102.90586955043189
MO,Chariton County,452.0,2430.0,1338.0,1006.0,8.649062380405665,46.49827784156142,25.60275545350173,19.24990432453119,854.0,12.0,43392.0,2216.0,4.9,67585.0,114.91702373665238
MO,Christian County,4443.0,17079.0,19062.0,18634.0,7.502786314971798,28.84089297173157,32.18953696511196,31.46678374818467,7933.0,8.8,2968.0,189.0,6.0,47750.0,81.19091341903012
MO,Clark County,621.0,2053.0,1336.0,563.0,13.57970697572709,44.8939427071944,29.21495735840804,12.31139295867046,827.0,12.3,128154.0,8233.0,6.0,74950.0,127.4399782357342
MO,Clay County,10957.0,46008.0,54904.0,58040.0,6.448746093497107,27.078024118793,32.3137679581423,34.1594618295676,19299.0,7.7,9880.0,617.0,5.9,66492.0,113.05855947765761
MO,Clinton County,974.0,6330.0,4218.0,3114.0,6.654823722328505,43.24952172724788,28.81934954905712,21.2763050013665,1902.0,9.5,37065.0,1700.0,4.4,63486.0,107.94735768210569
MO,Cole County,3981.0,15884.0,14761.0,18899.0,7.437645959831854,29.67585240541803,27.57776739841196,35.30873423633815,6649.0,9.3,6767.0,388.0,5.4,51221.0,87.09277018295586
MO,Cooper County,1268.0,4517.0,3300.0,2756.0,10.70855502069082,38.1471159530445,27.86926779832785,23.27506122793683,2189.0,13.6,10103.0,685.0,6.3,43785.0,74.44909202203633
MO,Crawford County,3074.0,6365.0,4876.0,1952.0,18.89715374684945,39.12829655130018,29.97479559845085,11.99975410339952,3805.0,16.3,3396.0,153.0,4.3,46535.0,79.12500850166633
MO,Dade County,592.0,2400.0,1743.0,760.0,10.77343039126479,43.67606915377616,31.71974522292993,13.83075523202912,1043.0,14.1,6665.0,412.0,5.8,43482.0,73.93389104264436
MO,Dallas County,1538.0,5666.0,2957.0,1524.0,13.16217372700043,48.48951647411211,25.30594779632007,13.0423620025674,4092.0,24.1,3933.0,172.0,4.2,49830.0,84.72760661089573
MO,Daviess County,718.0,2286.0,1471.0,1120.0,12.83288650580876,40.85790884718499,26.29133154602323,20.01787310098302,1141.0,14.1,4014.0,188.0,4.5,52868.0,89.8932190709379
MO,DeKalb County,892.0,3965.0,2387.0,1312.0,10.42543244506779,46.34174848059841,27.89855072463768,15.33426834969612,1162.0,12.8,5996.0,302.0,4.8,44057.0,74.91158267020336
MO,Dent County,1659.0,4246.0,2766.0,1602.0,16.14912878419157,41.33164606249392,26.92494889516207,15.59427625815244,2309.0,15.1,4745.0,389.0,7.6,46079.0,78.3496565326804
MO,Douglas County,1376.0,3431.0,2545.0,1118.0,16.24557260920897,40.50767414403778,30.04722550177096,13.19952774498229,2349.0,17.8,10679.0,836.0,7.3,42512.0,72.28456777528396
MO,Dunklin County,3932.0,7676.0,4676.0,2622.0,20.79763038188935,40.60086744948693,24.73288902993758,13.86861313868613,5682.0,20.2,49318.0,3218.0,6.1,62781.0,106.7486227300551
MO,Franklin County,7286.0,24440.0,25430.0,15321.0,10.05284435062158,33.72104253763263,35.08699311505719,21.13911999668861,9353.0,9.1,7153.0,431.0,5.7,54487.0,92.64605862749099
MO,Gasconade County,1251.0,4298.0,3242.0,1943.0,11.6545556176635,40.04099124277995,30.20309297559158,18.10136016396497,1602.0,11.2,3278.0,114.0,3.4,48338.0,82.1907093790383
MO,Gentry County,593.0,1783.0,1027.0,843.0,13.96608572774376,41.99246349505417,24.18747056052755,19.85398021667451,821.0,13.0,141608.0,7984.0,5.3,46934.0,79.803441474529
MO,Greene County,13820.0,54625.0,64193.0,61976.0,7.101236293380743,28.06838151417678,32.98478012887048,31.84560206357199,40491.0,14.3,4081.0,195.0,4.6,45363.0,77.13221791471129
MO,Grundy County,1030.0,2461.0,2055.0,1076.0,15.55421322863183,37.16399879190577,31.03292056780429,16.24886741165811,1398.0,15.1,3615.0,171.0,4.5,43642.0,74.20594436509556
MO,Harrison County,488.0,2575.0,1643.0,939.0,8.644818423383525,45.61558901682905,29.10540301151461,16.63418954827281,1455.0,17.8,9080.0,564.0,5.8,53544.0,91.04264435829423
MO,Henry County,1783.0,6663.0,4737.0,2448.0,11.40681978120402,42.62683129678204,30.30516281747809,15.66118610453586,2960.0,13.6,3673.0,193.0,5.0,36049.0,61.29531388152078
MO,Hickory County,707.0,3115.0,2043.0,640.0,10.86856264411991,47.88624135280553,31.40661029976941,9.83858570330515,1862.0,19.6,2454.0,85.0,3.3,49531.0,84.21920696456505
MO,Holt County,184.0,1469.0,839.0,657.0,5.843124801524294,46.64973007303906,26.64337885042871,20.86376627500794,501.0,12.2,4605.0,198.0,4.1,53190.0,90.44072638237094
MO,Howard County,798.0,2255.0,1716.0,1829.0,12.09457411336769,34.17702334040618,26.00788117611397,27.72052137011216,1181.0,12.7,15108.0,1080.0,6.7,45808.0,77.88886621777868
MO,Howell County,3843.0,10653.0,7717.0,4943.0,14.15156871409633,39.22889969067609,28.41729267933422,18.20223891589336,7285.0,18.4,3240.0,245.0,7.0,41744.0,70.9787118275182
MO,Iron County,1197.0,2714.0,1924.0,1075.0,17.32272069464544,39.27641099855283,27.84370477568741,15.55716353111433,1913.0,19.5,331092.0,25608.0,7.2,56398.0,95.89539549751751
MO,Jackson County,41977.0,136438.0,150265.0,157512.0,8.633831901800113,28.0625761016224,30.90651429887781,32.39707769769967,86479.0,12.4,52632.0,3156.0,5.7,51329.0,87.27640617561042
MO,Jasper County,9967.0,27173.0,24064.0,19258.0,12.38721384007358,33.77122119758395,29.90728542666103,23.93427953568144,18117.0,15.2,109659.0,7038.0,6.0,67191.0,114.24709243011631
MO,Jefferson County,14532.0,49883.0,57838.0,34682.0,9.259884665625897,31.7857711791506,36.85474878134259,22.09959537388091,19991.0,8.9,21757.0,1301.0,5.6,58373.0,99.25355369652452
MO,Johnson County,2228.0,9840.0,10336.0,9218.0,7.045727657959648,31.11757637088103,32.68610461071406,29.15059136044526,5453.0,10.8,1676.0,69.0,4.0,41838.0,71.13854315445828
MO,Knox County,328.0,1120.0,639.0,379.0,13.30089213300892,45.4176804541768,25.91240875912409,15.36901865369019,548.0,14.2,15346.0,1358.0,8.1,46191.0,78.54009385839625
MO,Laclede County,3263.0,10256.0,6660.0,4039.0,13.47344950037162,42.34866628127838,27.50020645800644,16.67767776034355,5778.0,16.3,15638.0,860.0,5.2,62043.0,105.49377678024894
MO,Lafayette County,2181.0,9885.0,5813.0,4889.0,9.579234012649332,43.41619817287421,25.53144764581869,21.47312016865776,3352.0,10.4,16553.0,1065.0,6.0,48101.0,81.78773039515745
MO,Lawrence County,3777.0,9885.0,7703.0,3861.0,14.97264726869103,39.18576072306351,30.53595496709744,15.30563704114802,5712.0,15.2,4693.0,240.0,4.9,42710.0,72.62123376181732
MO,Lewis County,962.0,2979.0,1808.0,838.0,14.60452406254744,45.22544405647487,27.44800364354031,12.72202823743738,1307.0,14.4,27257.0,1766.0,6.1,70054.0,119.11514656872748
MO,Lincoln County,3596.0,15996.0,12335.0,7370.0,9.150825762780874,40.70539735857699,31.38916456726977,18.75461231137237,5604.0,9.4,4738.0,310.0,6.1,47506.0,80.77603210229205
MO,Linn County,828.0,3776.0,2036.0,1566.0,10.09017791859615,46.01511089446746,24.81111381915671,19.08359736777967,1707.0,14.7,7019.0,270.0,3.7,51402.0,87.40053050397879
MO,Livingston County,1238.0,4355.0,2825.0,2102.0,11.7680608365019,41.39733840304182,26.85361216730038,19.98098859315589,1684.0,12.8,9794.0,527.0,5.1,45446.0,77.27334557573285
MO,McDonald County,3397.0,6768.0,3693.0,1700.0,21.83442601876848,43.50173544157347,23.736984188199,10.92685435145906,3996.0,17.6,7064.0,354.0,4.8,49013.0,83.3384343331293
MO,Macon County,1010.0,4756.0,2830.0,1855.0,9.664146971581665,45.50760692756674,27.07874844512487,17.74949765572672,1912.0,13.0,5099.0,353.0,6.5,45002.0,76.51839760593077
MO,Madison County,1091.0,3643.0,2640.0,1374.0,12.47142203932327,41.64380429812529,30.17832647462277,15.70644718792867,1935.0,16.3,3707.0,189.0,4.9,47698.0,81.10249608923348
MO,Maries County,857.0,2371.0,1804.0,1033.0,14.13025556471558,39.09315746084089,29.7444352844188,17.03215169002473,1121.0,12.9,13546.0,680.0,4.8,54230.0,92.20907297830375
MO,Marion County,1999.0,7041.0,5532.0,4677.0,10.38495506260066,36.57852355966543,28.73915528079381,24.2973660969401,3890.0,14.3,1797.0,65.0,3.5,45934.0,78.10310820920901
MO,Mercer County,305.0,1042.0,644.0,448.0,12.50512505125051,42.72242722427224,26.40426404264042,18.36818368183682,477.0,13.6,11528.0,740.0,6.0,51348.0,87.30871250765149
MO,Miller County,1869.0,6666.0,5115.0,3344.0,10.99799929386842,39.22560903848417,30.09885842061904,19.67753324702836,3542.0,13.9,5329.0,300.0,5.3,39621.0,67.36890430524383
MO,Mississippi County,1849.0,4303.0,1783.0,1223.0,20.18999781611706,46.98624153745359,19.46931644463857,13.35444420179078,2148.0,19.1,6796.0,304.0,4.3,51138.0,86.9516425219343
MO,Moniteau County,1523.0,4475.0,2632.0,1933.0,14.41825239041939,42.36485846823819,24.91716368455931,18.29972545678311,1699.0,11.6,3554.0,221.0,5.9,48661.0,82.73991702373665
MO,Monroe County,557.0,2966.0,1605.0,963.0,9.144639632244294,48.69479560006567,26.35035297980627,15.81021178788376,1115.0,13.0,5427.0,279.0,4.9,56447.0,95.9787118275182
MO,Montgomery County,1134.0,3507.0,2056.0,1313.0,14.15730337078652,43.78277153558052,25.66791510611736,16.3920099875156,1415.0,13.0,7693.0,509.0,6.2,51582.0,87.70659049173638
MO,Morgan County,3067.0,5913.0,3779.0,1925.0,20.88667937891583,40.26831925905748,25.73549441569055,13.10950694633615,3061.0,15.0,7910.0,487.0,5.8,41553.0,70.65394817384207
MO,New Madrid County,2036.0,5223.0,2657.0,1575.0,17.71821425463406,45.45296318858237,23.12244365155339,13.70637890523018,3080.0,18.9,25048.0,1532.0,5.8,52798.0,89.7741957423655
MO,Newton County,4288.0,13968.0,12627.0,8979.0,10.75711203652602,35.04089107420601,31.67678490793237,22.52521198133561,7978.0,13.9,10235.0,473.0,4.4,55821.0,94.91430320342788
MO,Nodaway County,729.0,4654.0,3414.0,3258.0,6.047283284944006,38.60638739112402,28.32019908751555,27.02613023641642,2785.0,15.2,3647.0,264.0,6.8,37835.0,64.3321090933823
MO,Oregon County,1037.0,2733.0,1577.0,887.0,16.63458453641322,43.84023099133783,25.2967597048444,14.22842476740455,2249.0,22.0,6764.0,251.0,3.6,62679.0,106.57518873699246
MO,Osage County,743.0,3821.0,2573.0,1981.0,8.148716823864882,41.90611976310594,28.21890765518754,21.72625575784163,1115.0,8.5,3214.0,249.0,7.2,38606.0,65.64306604094402
MO,Ozark County,1200.0,2655.0,1878.0,772.0,18.44734819369716,40.81475787855496,28.87009992313605,11.86779400461184,1828.0,20.3,5760.0,498.0,8.0,34498.0,58.65809698700946
MO,Pemiscot County,2118.0,4804.0,2333.0,1231.0,20.19835971771887,45.81346557314514,22.2487125691398,11.73946213999619,5429.0,35.3,9269.0,540.0,5.5,55605.0,94.54703121811875
MO,Perry County,1801.0,5319.0,3418.0,2512.0,13.8007662835249,40.75862068965517,26.19157088122606,19.24904214559387,2212.0,11.7,19188.0,1385.0,6.7,52261.0,88.86111677888866
MO,Pettis County,3576.0,9988.0,9618.0,5178.0,12.60930888575458,35.21861777150917,33.91396332863187,18.25811001410437,6452.0,15.5,18792.0,935.0,4.7,50420.0,85.73080323743454
MO,Phelps County,2629.0,8411.0,8196.0,8729.0,9.401037010548901,30.07688181655641,29.30806365099231,31.21401752190238,7249.0,17.5,7059.0,399.0,5.3,51255.0,87.15058151397675
MO,Pike County,1617.0,6468.0,2550.0,1858.0,12.94324821900264,51.77299287601057,20.41143040102457,14.87232850396222,2384.0,14.9,55594.0,3159.0,5.4,86924.0,147.7997687546759
MO,Platte County,2428.0,15714.0,21921.0,31960.0,3.371145328575594,21.81803035141552,30.43611068686392,44.37471363314497,5704.0,5.4,13623.0,667.0,4.7,50691.0,86.19159355233626
MO,Polk County,2190.0,7620.0,6140.0,4405.0,10.759027266028,37.43551952837141,30.16457872758536,21.64087447801523,4830.0,15.6,13708.0,816.0,5.6,59126.0,100.53390464531049
MO,Pulaski County,1667.0,8972.0,10610.0,8714.0,5.563528351633681,29.94359710309381,35.4103394186163,29.08253512665621,5311.0,12.5,2167.0,99.0,4.4,46546.0,79.14371216758485
MO,Putnam County,192.0,1404.0,1185.0,639.0,5.614035087719298,41.05263157894737,34.64912280701755,18.68421052631579,702.0,15.2,5363.0,249.0,4.4,57061.0,97.02271645242467
MO,Ralls County,699.0,3594.0,1969.0,1061.0,9.545268332650553,49.07824662023761,26.88788747780964,14.4885975693022,1167.0,11.4,9523.0,596.0,5.9,51924.0,88.28810446847582
MO,Randolph County,1884.0,6574.0,5540.0,3117.0,11.00788781770377,38.41075080338884,32.36926672509495,18.21209465381244,2676.0,12.1,10026.0,731.0,6.8,64014.0,108.84513364619465
MO,Ray County,1713.0,7353.0,4566.0,2489.0,10.62589169406364,45.61131443458842,28.32330500589293,15.439488865455,2261.0,10.0,2759.0,163.0,5.6,39089.0,66.46432700809358
MO,Reynolds County,1014.0,1738.0,1195.0,626.0,22.17362781543844,38.00568554559371,26.13164224797726,13.6890443909906,1177.0,19.4,4617.0,390.0,7.8,37771.0,64.22328776440183
MO,Ripley County,1400.0,3131.0,2356.0,794.0,18.22679338627783,40.76292149459706,30.67308944147897,10.33719567764614,2808.0,21.3,213631.0,11598.0,5.1,90567.0,153.99408284023667
MO,St. Charles County,12718.0,63606.0,83913.0,115046.0,4.619972900615004,23.10567670361047,30.48244897069561,41.79190142507892,20179.0,5.0,3541.0,233.0,6.2,41486.0,70.54002584506563
MO,St. Clair County,809.0,2837.0,2231.0,908.0,11.92336035372144,41.81282240235814,32.88135593220339,13.38246131171702,1770.0,18.7,8738.0,449.0,4.9,58618.0,99.67013534652793
MO,Ste. Genevieve County,1130.0,4927.0,4583.0,2502.0,8.598386851316391,37.49048851012022,34.87292649520621,19.03819814335718,1582.0,9.0,24419.0,1830.0,7.0,48476.0,82.42535536965245
MO,St. Francois County,6683.0,18093.0,15922.0,6949.0,14.02606669884777,37.97300984322203,33.41658446491909,14.5843389930111,9762.0,16.2,488660.0,32743.0,6.3,68964.0,117.26178330952868
MO,St. Louis County,41053.0,146718.0,192739.0,315016.0,5.902439304928932,21.09453852192441,27.71125737930717,45.29176479383948,88893.0,9.1,10082.0,478.0,4.5,52850.0,89.86261307216215
MO,Saline County,1960.0,5822.0,3693.0,3708.0,12.90917473490088,38.34551801356781,24.32325627346374,24.42205097806757,2807.0,13.1,1788.0,110.0,5.8,46191.0,78.54009385839625
MO,Schuyler County,280.0,1322.0,849.0,263.0,10.3168754605748,48.71039056742815,31.2822402358143,9.690493736182756,675.0,15.2,2299.0,77.0,3.2,47740.0,81.17391008637694
MO,Scotland County,614.0,1223.0,712.0,436.0,20.56951423785594,40.9715242881072,23.85259631490787,14.60636515912898,683.0,14.3,18800.0,1049.0,5.3,52864.0,89.88641773787663
MO,Scott County,3739.0,9829.0,7099.0,5261.0,14.42070348657822,37.90882443690219,27.37966676951558,20.29080530700401,5488.0,14.6,3103.0,241.0,7.2,37599.0,63.93083044276678
MO,Shannon County,735.0,2396.0,1242.0,788.0,14.24142608021701,46.42511141251696,24.06510366208099,15.26835884518504,1771.0,21.8,2895.0,134.0,4.4,48430.0,82.34714003944774
MO,Shelby County,474.0,1774.0,1152.0,794.0,11.30185979971388,42.29852169766333,27.46781115879828,18.93180734382451,834.0,14.6,12417.0,768.0,5.8,47372.0,80.54818744473917
MO,Stoddard County,3804.0,8741.0,4825.0,2742.0,18.91408114558473,43.46161495624503,23.9906523468576,13.63365155131265,4787.0,16.8,11898.0,1250.0,9.5,51797.0,88.07216214378019
MO,Stone County,2394.0,8150.0,8538.0,4981.0,9.948884179030046,33.86942608984748,35.48186011719237,20.6998296139301,4573.0,14.2,2634.0,118.0,4.3,43387.0,73.77235938243896
MO,Sullivan County,617.0,1986.0,901.0,624.0,14.94670542635659,48.11046511627907,21.8265503875969,15.11627906976744,927.0,15.6,22689.0,3271.0,12.6,44670.0,75.95388696184452
MO,Taney County,3849.0,13331.0,12936.0,8648.0,9.92931586007636,34.39015581467341,33.37116912599319,22.30935919925704,8497.0,15.6,8425.0,513.0,5.7,38985.0,66.28749234850031
MO,Texas County,2626.0,7101.0,5323.0,2619.0,14.86218801290396,40.18903163733092,30.12620974588262,14.82257060388251,4744.0,20.3,8980.0,410.0,4.4,45874.0,78.0010882132898
MO,Vernon County,1410.0,5320.0,3974.0,2523.0,10.66001360852801,40.22076056550994,30.04460573070235,19.0746200952597,2933.0,15.0,17492.0,1047.0,5.6,69678.0,118.47582126096714
MO,Warren County,2920.0,9183.0,7389.0,4749.0,12.04570768532651,37.88210057340869,30.48141578317726,19.59077595808754,3277.0,9.0,9359.0,718.0,7.1,42683.0,72.57532476365368
MO,Washington County,3226.0,6687.0,4535.0,2087.0,19.510130027215,40.44148775325068,27.4266706985183,12.62171152101603,4559.0,19.4,4711.0,306.0,6.1,43848.0,74.55621301775149
MO,Wayne County,1505.0,3548.0,2318.0,886.0,18.22695894392637,42.96960155019983,28.07315005449921,10.73028945137459,2927.0,23.2,16286.0,912.0,5.3,55431.0,94.25117322995307
MO,Webster County,3198.0,9724.0,7673.0,4624.0,12.68091518299695,38.55822990602324,30.42547285776597,18.33538205321385,5847.0,15.0,1122.0,48.0,4.1,44361.0,75.42848398286064
MO,Worth County,121.0,693.0,334.0,258.0,8.60597439544808,49.28876244665719,23.75533428165007,18.34992887624466,262.0,13.8,6866.0,508.0,6.9,39521.0,67.19887097871182
MO,Wright County,2065.0,5193.0,3451.0,1415.0,17.03233256351039,42.83239854833388,28.46420323325635,11.67106565489937,3296.0,18.3,4888.0,200.0,3.9,52613.0,91.1363242681448
MT,Beaverhead County,348.0,1787.0,2123.0,2110.0,5.464824120603015,28.06218592964824,33.33856783919598,33.13442211055276,1200.0,13.3,4519.0,349.0,7.2,42823.0,74.17807032738611
MT,Big Horn County,789.0,2521.0,2683.0,1447.0,10.60483870967742,33.88440860215054,36.06182795698925,19.4489247311828,3734.0,28.9,2164.0,107.0,4.7,45936.0,79.57041399618916
MT,Blaine County,394.0,1127.0,1664.0,1044.0,9.31662331520454,26.64932608181603,39.3473634428943,24.68668716008513,1358.0,20.9,2486.0,164.0,6.2,61641.0,106.77464056816213
MT,Broadwater County,336.0,1257.0,2030.0,1115.0,7.091599831152386,26.53018151118616,42.84508231321232,23.53313634444913,579.0,9.1,5310.0,328.0,5.8,62465.0,108.20197470985622
MT,Carbon County,361.0,2433.0,2709.0,2535.0,4.491166956954467,30.26872356307539,33.7024135357054,31.53769594426474,1212.0,11.2,629.0,18.0,2.8,48286.0,83.64108782262255
MT,Carter County,79.0,320.0,414.0,214.0,7.692307692307693,31.1587147030185,40.31158714703019,20.83739045764362,179.0,14.7,35719.0,2188.0,5.8,53357.0,92.42508227957734
MT,Cascade County,4058.0,18023.0,19560.0,15973.0,7.043426944839797,31.28232721213594,33.95008157739438,27.72416426562988,10727.0,13.5,2379.0,94.0,3.8,50607.0,87.66152780183614
MT,Chouteau County,325.0,1427.0,1230.0,1120.0,7.922964407606045,34.78790833739639,29.98537298878596,27.30375426621161,851.0,15.1,5931.0,294.0,4.7,59804.0,103.592586177031
MT,Custer County,507.0,2544.0,3113.0,2393.0,5.924973705737992,29.73004557672082,36.37957228000467,27.96540843753652,1248.0,11.5,866.0,25.0,2.8,50312.0,87.15052832149662
MT,Daniels County,92.0,460.0,459.0,290.0,7.071483474250577,35.35741737125288,35.28055342044581,22.29054573405073,179.0,11.2,4418.0,252.0,5.4,55845.0,96.73479993071193
MT,Dawson County,328.0,1976.0,2719.0,1516.0,5.016057501146964,30.21868787276342,41.58128154152011,23.18397308456951,875.0,10.8,4820.0,253.0,5.0,47362.0,82.04053351810151
MT,Deer Lodge County,685.0,2770.0,2264.0,1661.0,9.281842818428185,37.53387533875339,30.67750677506776,22.50677506775068,1529.0,17.9,1587.0,64.0,3.9,62597.0,108.4306253247878
MT,Fallon County,94.0,713.0,875.0,400.0,4.514889529298751,34.24591738712776,42.0268972142171,19.21229586935639,262.0,9.4,5586.0,263.0,4.5,49576.0,85.87562792309025
MT,Fergus County,399.0,2739.0,3138.0,2250.0,4.679802955665025,32.12526389866292,36.80506685432794,26.38986629134412,1469.0,13.6,45934.0,3816.0,7.7,58959.0,102.12887580114325
