,County,State,Total Population,Land Area (m^2),Population Density (per m^2),Median Gross Rent,Income per capita,"Less Than A High School Diploma, 2017-21","High School Diploma Only, 2017-21","Some College Or Associate'S Degree, 2017-21","Bachelor'S Degree Or Higher, 2017-21","Percent Of Adults With Less Than A High School Diploma, 2017-21","Percent Of Adults With A High School Diploma Only, 2017-21","Percent Of Adults Completing Some College Or Associate'S Degree, 2017-21","Percent Of Adults With A Bachelor'S Degree Or Higher, 2017-21",Estimate Of People Of All Ages In Poverty 2020,Estimated Percent Of People Of All Ages In Poverty 2020,Employed_2020,Unemployed_2020,Unemployment_Rate_2020,Median_Household_Income_2020,"County Household Median Income As A Percent Of The State Total Median Household Income, 2020"
2325,Williamson,Illinois,66929.0,420.15,159.29786980840177,725.0,29092.0,3506.0,14301.0,17379.0,12764.0,7.311783107403545,29.82481751824817,36.24400417101147,26.61939520333681,8914.0,13.9,119837.0,15597.0,11.5,54971.0,77.1598613197086
2326,Adair,Iowa,7048.0,569.27,12.380768352451385,575.0,30662.0,280.0,2131.0,1842.0,1027.0,5.303030303030303,40.35984848484848,34.88636363636364,19.45075757575758,741.0,10.8,1981.0,76.0,3.7,56291.0,90.26490491004137
2327,Appanoose,Iowa,12462.0,497.29,25.05982424742102,661.0,25455.0,792.0,3082.0,3160.0,1637.0,9.133894591165957,35.54376657824933,36.4433168031369,18.87902202744781,1791.0,14.6,2924.0,102.0,3.4,56338.0,90.34027131907251
2328,Benton,Iowa,25558.0,716.27,35.68207519510799,695.0,32221.0,1027.0,6578.0,6346.0,3852.0,5.768690670111779,36.94882884907038,35.64567769477055,21.6368027860473,1876.0,7.5,63732.0,4082.0,6.0,56091.0,89.9441967865046
2329,Bremer,Iowa,25032.0,435.48,57.4813998346652,677.0,33510.0,573.0,4959.0,5288.0,5492.0,3.512751348700343,30.4009318293281,32.41785188818048,33.66846493379108,1323.0,5.6,10708.0,500.0,4.5,66852.0,107.19989737340047
2330,Carroll,Iowa,20150.0,569.44,35.385642034279286,610.0,32274.0,814.0,4813.0,5340.0,3118.0,5.779197728079517,34.1711040113596,37.91267305644303,22.13702520411785,1373.0,7.0,6543.0,259.0,3.8,55301.0,88.67739969853436
2331,Clarke,Iowa,9383.0,431.17,21.761718115824383,601.0,28723.0,986.0,2644.0,1802.0,935.0,15.48610020417779,41.52662164284592,28.30218313177321,14.68509502120308,1021.0,11.1,8068.0,370.0,4.4,59940.0,96.11622462396971
2332,Clayton,Iowa,17527.0,778.54,22.512651886865157,656.0,29586.0,1118.0,5369.0,3698.0,2140.0,9.070993914807302,43.56186612576065,30.00405679513185,17.3630831643002,1769.0,10.4,20724.0,1458.0,6.6,56017.0,89.825534780796
2333,Dallas,Iowa,90418.0,588.45,153.6545161016229,1064.0,45319.0,2596.0,11677.0,17008.0,31827.0,4.113583063953857,18.50320086201432,26.95062432655131,50.4325917474805,4207.0,4.4,3987.0,163.0,3.9,57225.0,91.76261184695808
2334,Delaware,Iowa,17107.0,577.76,29.60918028247023,621.0,34681.0,942.0,5207.0,3648.0,2268.0,7.807708246995442,43.15789473684211,30.23622047244094,18.79817654372151,1412.0,8.4,17364.0,1362.0,7.3,55153.0,88.44007568711716
2335,Jasper,Iowa,37032.0,730.42,50.69959749185401,734.0,29576.0,1554.0,10572.0,9334.0,5079.0,5.855533365989675,39.83571347827725,35.17088059082859,19.13787256490448,2999.0,8.5,9337.0,531.0,5.4,52830.0,84.71505083223758
2336,Jones,Iowa,20575.0,575.62,35.744067266599494,659.0,29560.0,786.0,5677.0,5086.0,3200.0,5.329174859312496,38.49074513526341,34.48369380974982,21.69638619567428,1913.0,9.9,4933.0,250.0,4.8,54790.0,87.85799044289791
2337,Kossuth,Iowa,14864.0,972.72,15.280861912986264,710.0,31475.0,673.0,3672.0,4158.0,1981.0,6.419305608546357,35.02479969477299,39.66043494849294,18.89545974818772,1439.0,10.0,14748.0,1011.0,6.4,58619.0,93.99794746800936
2338,Louisa,Iowa,11125.0,401.77,27.689971874455537,647.0,29762.0,1174.0,2832.0,2424.0,1162.0,15.463645943098,37.30242360379346,31.92834562697576,15.30558482613277,989.0,9.1,4479.0,166.0,3.6,48662.0,78.03149353773131
2339,Madison,Iowa,16148.0,561.01,28.78380064526479,827.0,37951.0,393.0,3748.0,4244.0,2758.0,3.526877860540249,33.63546621197165,38.08669119626671,24.75096473122139,1218.0,7.5,11375.0,555.0,4.7,59704.0,95.73778903819634
2340,Marion,Iowa,33193.0,554.53,59.85789767911565,721.0,33571.0,1323.0,7415.0,6559.0,6834.0,5.978039853599023,33.50503818173603,29.63716054403326,30.87976142063169,2562.0,8.0,16435.0,1224.0,6.9,64341.0,103.17340688239634
2341,Mitchell,Iowa,10588.0,469.13,22.569437043037112,610.0,31327.0,520.0,2501.0,2619.0,1542.0,7.240323029796714,34.82316903369535,36.46616541353384,21.4703425229741,929.0,8.9,4197.0,204.0,4.6,58079.0,93.13203553446009
2342,Montgomery,Iowa,10016.0,424.1,23.617071445413817,656.0,34545.0,550.0,2446.0,2731.0,1316.0,7.809172227743859,34.72951867102087,38.77608973448815,18.68521936674712,1125.0,11.6,20215.0,1237.0,5.8,62877.0,100.82582341810718
2343,Taos,New Mexico,32759.0,2203.11,14.869434572036802,857.0,30580.0,2051.0,6951.0,8525.0,8458.0,7.893015201077545,26.75004810467577,32.80738887819896,32.54954781604772,6094.0,18.9,4835.0,487.0,9.2,47266.0,90.40068853399636
2344,Union,New Mexico,4106.0,3823.74,1.073817780497628,496.0,21083.0,453.0,1258.0,714.0,469.0,15.65307532826538,43.46924671734623,24.67173462335867,16.20594333102972,634.0,19.0,27838.0,2378.0,7.9,51564.0,98.6210194128335
2345,Valencia,New Mexico,76518.0,1066.18,71.76836931850156,856.0,25106.0,7836.0,16308.0,17376.0,9968.0,15.21908017402113,31.67339962709758,33.74766935985084,19.35985083903045,11697.0,15.5,148104.0,10960.0,6.9,70629.0,96.28513782479484
2346,Barnes,North Dakota,10592.0,1491.55,7.101337534779256,732.0,34334.0,392.0,2344.0,2624.0,2216.0,5.174234424498416,30.93980992608237,34.63569165786694,29.25026399155227,975.0,9.9,2163.0,158.0,6.8,51189.0,79.62326369985534
2347,Benson,North Dakota,6860.0,1388.71,4.939836250909117,443.0,21629.0,455.0,1000.0,1287.0,662.0,13.36662749706228,29.37720329024677,37.80846063454759,19.44770857814336,1627.0,24.2,423.0,16.0,3.6,76478.0,118.9596976154552
2348,Bottineau,North Dakota,6418.0,1668.42,3.8467532156171704,685.0,37339.0,299.0,1271.0,1777.0,1090.0,6.738787469010593,28.64548118097814,40.04958305161145,24.56614829839982,587.0,9.7,1580.0,55.0,3.4,67067.0,104.32111247647342
2349,Bowman,North Dakota,3091.0,1161.81,2.6605038689630836,732.0,36739.0,202.0,737.0,754.0,393.0,9.683604985618407,35.33077660594439,36.1457334611697,18.8398849472675,261.0,8.9,984.0,55.0,5.3,73567.0,114.43170682387344
2350,Burleigh,North Dakota,95509.0,1632.65,58.499372186322844,880.0,39509.0,3371.0,15232.0,22791.0,24537.0,5.112921084163747,23.102940953421,34.56795741001957,37.21618055239569,7934.0,8.6,101632.0,4623.0,4.4,61338.0,95.4097901662804
2351,Cass,North Dakota,179937.0,1764.94,101.95077453057894,830.0,37784.0,5512.0,21855.0,40283.0,48501.0,4.745546745185147,18.81602396879924,34.68157829032897,41.75685099568665,17324.0,9.7,1849.0,66.0,3.4,54270.0,84.41568542052295
2352,Dickey,North Dakota,4857.0,1131.47,4.292645850088823,640.0,34263.0,254.0,920.0,1269.0,825.0,7.77233782129743,28.15177478580171,38.83108935128519,25.24479804161567,460.0,10.2,1399.0,46.0,3.2,64594.0,100.47442019630108
2353,Dunn,North Dakota,4362.0,2008.46,2.1718132300369435,1017.0,45782.0,315.0,1010.0,1019.0,573.0,10.79876585533082,34.62461432979088,34.93315049708605,19.64346931779225,442.0,10.0,1150.0,56.0,4.6,54285.0,84.43901756132465
2354,Eddy,North Dakota,2262.0,630.17,3.58950759318914,639.0,34614.0,176.0,532.0,570.0,418.0,10.37735849056604,31.36792452830189,33.60849056603774,24.64622641509434,236.0,11.2,1422.0,72.0,4.8,49972.0,77.73024934281136
2355,Foster,North Dakota,3231.0,635.45,5.084585726650404,598.0,38329.0,183.0,667.0,996.0,549.0,7.640918580375783,27.84968684759917,41.58663883089771,22.92275574112735,247.0,7.9,838.0,27.0,3.1,57596.0,89.58919877428487
2356,Grant,North Dakota,2318.0,1659.14,1.3971093458056583,527.0,34059.0,116.0,595.0,665.0,366.0,6.659012629161882,34.15614236509759,38.17451205510907,21.01033295063146,297.0,13.5,996.0,31.0,3.0,53751.0,83.60839334878439
2357,Griggs,North Dakota,2314.0,708.82,3.2645805705256623,565.0,38386.0,126.0,490.0,547.0,496.0,7.59493670886076,29.53586497890295,32.97166968053044,29.89752863170584,208.0,9.6,1342.0,56.0,4.0,53222.0,82.78554651651137
2358,Kidder,North Dakota,2468.0,1351.19,1.8265380886477844,633.0,30567.0,180.0,567.0,581.0,313.0,10.96892138939671,34.55210237659963,35.40524070688604,19.07373552711761,332.0,13.5,2016.0,55.0,2.7,58302.0,90.68736486801788
2359,LaMoure,North Dakota,4225.0,1145.94,3.6869295076531055,499.0,35278.0,343.0,867.0,1041.0,685.0,11.68256130790191,29.5299727520436,35.45640326975477,23.33106267029973,434.0,10.9,836.0,28.0,3.2,47908.0,74.51974676849849
2360,McHenry,North Dakota,5825.0,1873.95,3.1084073747965526,541.0,35125.0,300.0,1266.0,1465.0,799.0,7.83289817232376,33.05483028720626,38.25065274151437,20.86161879895561,677.0,12.0,1066.0,36.0,3.3,48839.0,75.96789497425686
2361,McIntosh,North Dakota,2535.0,974.73,2.600720199439845,529.0,33281.0,307.0,692.0,676.0,323.0,15.36536536536537,34.63463463463464,33.83383383383383,16.16616616616616,287.0,12.2,8811.0,726.0,7.6,84705.0,131.75659910715677
2362,McLean,North Dakota,9531.0,2110.88,4.515178503751989,707.0,37651.0,538.0,2258.0,2735.0,1503.0,7.648564117145294,32.10122263292579,38.88257037247654,21.36764287745238,782.0,8.4,3443.0,210.0,5.7,79608.0,123.82833766274167
2363,Mercer,North Dakota,8359.0,1042.96,8.014688962184552,811.0,39745.0,576.0,1566.0,2532.0,1252.0,9.71987850151873,26.42591967600405,42.72696591292609,21.12723590955113,646.0,8.0,16112.0,852.0,5.0,71928.0,111.8822815722752
2364,Mountrail,North Dakota,10348.0,1825.3,5.669205062181559,778.0,34954.0,643.0,1991.0,2181.0,1308.0,10.50138820839458,32.51674016005226,35.61979421852033,21.36207741303283,1150.0,11.0,1340.0,63.0,4.5,53008.0,82.4526746410739
2365,Oliver,North Dakota,1962.0,722.51,2.715533349019391,536.0,32784.0,80.0,364.0,567.0,262.0,6.284367635506677,28.59387274155538,44.54045561665357,20.58130400628437,206.0,10.7,3215.0,190.0,5.6,61595.0,95.80954751201604
2366,Pembina,North Dakota,6850.0,1118.69,6.123233424809375,629.0,35096.0,469.0,1549.0,1876.0,1075.0,9.438518816663311,31.17327430066412,37.75407526665325,21.63413161601932,496.0,7.6,1642.0,73.0,4.3,50827.0,79.06018136850783
2367,Ramsey,North Dakota,11521.0,1186.85,9.70720815604331,609.0,33797.0,703.0,2142.0,3027.0,2007.0,8.922452087828404,27.18619114100774,38.41858103820282,25.47277573296103,1335.0,12.2,2782.0,116.0,4.0,65039.0,101.16660704008464
2368,Ransom,North Dakota,5258.0,862.36,6.097221577995269,755.0,34842.0,296.0,1499.0,1324.0,841.0,7.474747474747474,37.85353535353536,33.43434343434343,21.23737373737374,464.0,9.3,1174.0,61.0,4.9,67054.0,104.30089128777864
2369,Richland,North Dakota,16245.0,1435.78,11.31440749975623,658.0,32008.0,795.0,2698.0,4715.0,2397.0,7.496463932107496,25.44082979726544,44.46016030174446,22.6025459688826,1441.0,9.4,4154.0,650.0,13.5,45178.0,70.27329714259048
2370,Rolette,North Dakota,14437.0,903.08,15.9864020906232,423.0,20424.0,964.0,1864.0,3099.0,1240.0,13.45053718431701,26.00809264685364,43.23984930933445,17.30152085949491,2983.0,21.3,2694.0,119.0,4.2,68769.0,106.96853271943878
2371,Sheridan,North Dakota,1289.0,972.38,1.325613443304058,437.0,35335.0,132.0,420.0,349.0,146.0,12.60744985673352,40.11461318051575,33.33333333333333,13.94460362941738,211.0,16.6,1152.0,48.0,4.0,36182.0,56.28023456578886
2372,Sioux,North Dakota,4339.0,1094.09,3.9658529005840473,430.0,17460.0,323.0,732.0,765.0,287.0,15.32985287138111,34.74133839582345,36.30754627432368,13.62126245847176,1158.0,28.3,383.0,12.0,3.0,53330.0,82.95353793028356
2373,Stark,North Dakota,31164.0,1334.74,23.348367472316706,915.0,37780.0,1649.0,6753.0,7208.0,5466.0,7.82406528753084,32.04118428544316,34.20003795786677,25.93471246915923,3145.0,10.0,935.0,28.0,2.9,68163.0,106.0259142310504
2374,Steele,North Dakota,1817.0,712.22,2.551178006795653,571.0,38907.0,50.0,321.0,564.0,393.0,3.765060240963856,24.17168674698795,42.46987951807229,29.5933734939759,148.0,7.9,10209.0,366.0,3.5,59948.0,93.24767845199024
2375,Towner,North Dakota,2191.0,1024.56,2.1384789568204887,556.0,36427.0,194.0,504.0,684.0,244.0,11.93111931119311,30.99630996309963,42.06642066420665,15.00615006150061,203.0,9.8,4322.0,161.0,3.6,70384.0,109.48062654575432
2376,Traill,North Dakota,7999.0,861.95,9.280120656650617,643.0,34065.0,311.0,1369.0,2116.0,1657.0,5.703282596735741,25.10544654318724,38.80432789290299,30.38694296717403,533.0,7.0,4953.0,234.0,4.5,57557.0,89.52853520820047
2377,Ward,North Dakota,68962.0,2013.28,34.253556385599616,939.0,35891.0,2722.0,13187.0,15115.0,12895.0,6.197773173341834,30.0257291832692,34.41562877114688,29.36086887224208,5829.0,8.9,1835.0,83.0,4.3,56827.0,88.39303768918477
2378,Williams,North Dakota,36044.0,2077.4,17.350534321748338,1005.0,43364.0,2108.0,7120.0,8955.0,5871.0,8.763615199135279,29.60006651700341,37.22873534547269,24.40758293838863,3665.0,9.6,9850.0,1010.0,9.3,42342.0,70.14910536779324
2379,Apache,Arizona,71714.0,11197.52,6.404453843351027,527.0,15781.0,7549.0,13150.0,16229.0,5434.0,17.82021623152826,31.04197157830131,38.31027807941079,12.82753411075964,22939.0,32.4,17058.0,2444.0,12.5,36319.0,56.17614304275197
2380,Cochise,Arizona,126442.0,6165.69,20.507356029900954,803.0,28021.0,9897.0,21308.0,33661.0,22569.0,11.3192657402642,24.3701035054612,38.49831303253846,25.81231772173614,17815.0,14.6,46659.0,3431.0,6.8,51171.0,79.14836354637134
2381,Coconino,Arizona,142254.0,18618.89,7.64030508800471,1185.0,27631.0,7786.0,18341.0,26678.0,33393.0,9.03269217383234,21.27775586440521,30.94967400635746,38.739877955405,22540.0,17.2,65193.0,6823.0,9.5,57146.0,88.39015034337685
2382,Gila,Arizona,53846.0,4757.93,11.31710638870265,836.0,26265.0,5131.0,11192.0,15587.0,7382.0,13.05863789066477,28.48416980555838,39.66965285554311,18.78753944823374,8911.0,16.7,18830.0,1525.0,7.5,49280.0,76.22347336509311
2383,Graham,Arizona,38304.0,4622.6,8.28624583567689,824.0,19878.0,3980.0,7123.0,9414.0,3529.0,16.55160941528737,29.6223904183648,39.1499625717375,14.67603759461033,5523.0,15.2,14464.0,948.0,6.2,55419.0,85.71892594196622
2384,Greenlee,Arizona,9465.0,1843.13,5.135286170807268,468.0,27618.0,710.0,1877.0,2253.0,922.0,12.32211037834085,32.57549461992364,39.10100659493231,16.00138840680319,776.0,8.4,4082.0,225.0,5.2,67530.0,104.45152508816432
2385,Maricopa,Arizona,4412779.0,9200.14,479.64259239533317,1182.0,35090.0,326737.0,644940.0,950635.0,1006096.0,11.15749581342491,22.02357048607981,32.46251888398064,34.35641481651464,520797.0,11.6,2094758.0,162209.0,7.2,71799.0,111.05456907752271
2386,Mohave,Arizona,210998.0,13311.08,15.851305829429318,839.0,27968.0,20437.0,55859.0,62716.0,23817.0,12.55120402385324,34.30531416393885,38.51648047952146,14.62700133268644,32550.0,15.3,77556.0,8374.0,9.7,46678.0,72.19884922353523
2387,Navajo,Arizona,110271.0,9950.42,11.08204477800937,712.0,19623.0,10766.0,20551.0,26746.0,11611.0,15.45196199443121,29.49593822659816,38.38734678646266,16.66475299250797,25532.0,23.3,35304.0,3882.0,9.9,46698.0,72.2297840747386
2388,Pima,Arizona,1038476.0,9187.04,113.03706090318535,931.0,30747.0,74468.0,149641.0,234802.0,240377.0,10.64911738797177,21.39905160677718,33.57729576369107,34.37453524155999,154790.0,14.9,443416.0,35929.0,7.5,56551.0,87.46983852007672
2389,Pinal,Arizona,447559.0,5365.61,83.41251041354106,1078.0,27354.0,36411.0,89200.0,106188.0,61217.0,12.42628388893439,30.44202364376007,36.2396592677533,20.89203319955224,50810.0,11.1,174319.0,13680.0,7.3,66992.0,103.6193775907938
2390,Yavapai,Arizona,232396.0,8123.5,28.607866067581707,982.0,31779.0,15280.0,45486.0,69858.0,50231.0,8.448757291753061,25.15053495894501,38.626524010948,27.77418373835393,25610.0,10.8,95949.0,7522.0,7.3,58860.0,91.04126709150528
2391,Yuma,Arizona,211931.0,5513.99,38.435144060834354,851.0,23507.0,32441.0,34441.0,42131.0,20286.0,25.0899078879187,26.63671026071354,32.5841653841097,15.68921646725806,31745.0,15.2,78717.0,16051.0,16.9,54278.0,83.95409268081421
2392,Allen,Kansas,12503.0,500.3,24.991005396761942,678.0,23493.0,630.0,3104.0,3240.0,1605.0,7.343513229980184,36.18137312041031,37.76663946846952,18.70847418113999,1728.0,14.5,4114.0,169.0,3.9,53936.0,85.32287151580347
2393,Anderson,Kansas,7877.0,579.65,13.589234883119124,686.0,26290.0,753.0,1965.0,1641.0,858.0,14.4335825186889,37.66532489936746,31.45485911443358,16.44623346751006,991.0,12.7,6400.0,451.0,6.6,56691.0,89.68108330433132
2394,Atchison,Kansas,16210.0,431.17,37.59538001252406,702.0,24250.0,615.0,4315.0,2987.0,2252.0,6.047792309961649,42.43288425607238,29.37358639000885,22.14573704395713,1945.0,13.1,2240.0,72.0,3.1,52749.0,83.44512291580979
2395,Barber,Kansas,4493.0,1134.07,3.961836570934775,585.0,28934.0,254.0,1000.0,937.0,719.0,8.728522336769759,34.36426116838488,32.19931271477663,24.70790378006873,518.0,12.0,13032.0,606.0,4.4,51149.0,80.91403802955041
2396,Barton,Kansas,26209.0,895.4,29.270716997989727,676.0,27333.0,1976.0,5358.0,6448.0,3634.0,11.34588883785025,30.76481396417088,37.02342673403767,20.8658704639412,3159.0,12.7,6319.0,371.0,5.5,49821.0,78.81323757395513
2397,Bourbon,Kansas,14539.0,635.47,22.879128833776573,700.0,24198.0,937.0,2992.0,3322.0,2233.0,9.87979755377478,31.54787009700548,35.02741459299873,23.544917756221,2016.0,14.5,4917.0,221.0,4.3,49483.0,78.27854589173285
2398,Chester,Pennsylvania,521980.0,750.51,695.5003930660484,1354.0,52711.0,19947.0,72108.0,70558.0,200722.0,5.489974816629282,19.84614749473626,19.41954394704612,55.24433374158833,26903.0,5.2,15585.0,1410.0,8.3,52642.0,81.11498043082992
2399,Clearfield,Pennsylvania,79466.0,1144.72,69.41959605842477,688.0,25043.0,6847.0,28481.0,13746.0,11043.0,11.38945722507776,47.37595023038408,22.86541244573083,18.36918009880733,10386.0,14.3,16349.0,1561.0,8.7,54652.0,84.21214829424636
2400,Clinton,Pennsylvania,38549.0,887.98,43.412013784094235,737.0,26656.0,2467.0,11797.0,5755.0,4802.0,9.939164417227348,47.52830264695218,23.18601184480883,19.34652109101164,4835.0,13.4,31042.0,2742.0,8.1,56176.0,86.5604487041203
2401,Crawford,Pennsylvania,85074.0,1012.3,84.04030425763113,676.0,27290.0,5757.0,27920.0,13497.0,11954.0,9.736503856041132,47.21959139493979,22.82674874847788,20.2171560005412,10190.0,12.7,124212.0,8842.0,6.6,69546.0,107.16200807420874
2402,Cumberland,Pennsylvania,251487.0,545.46,461.05488945110545,1001.0,38153.0,12169.0,57062.0,42277.0,68927.0,6.744256934630199,31.6246847895364,23.43059827638762,38.20045999944578,18630.0,7.6,133508.0,13026.0,8.9,63265.0,97.4837437209159
2403,Delaware,Pennsylvania,565328.0,183.84,3075.108790252393,1109.0,40740.0,25666.0,109181.0,97672.0,158583.0,6.5624824214655,27.91624691257012,24.97353631533462,40.54773435062976,50715.0,9.3,13546.0,1874.0,12.2,52952.0,81.5926530863817
2404,Elk,Pennsylvania,30077.0,827.36,36.352978147360275,620.0,31333.0,1597.0,11270.0,5594.0,4277.0,7.023484915120064,49.56460550620107,24.60198786172926,18.8099217169496,2426.0,8.3,116100.0,12623.0,9.8,55181.0,85.02727356775247
2405,Fayette,Pennsylvania,130329.0,790.34,164.90244704810587,684.0,27778.0,10430.0,45513.0,22130.0,17018.0,10.9684407567488,47.86257374514938,23.27244429020622,17.89654120789559,23301.0,18.7,1623.0,192.0,10.6,40667.0,62.66294801072452
2406,Forest,Pennsylvania,7190.0,427.19,16.83091832673986,519.0,17256.0,1012.0,3257.0,1146.0,685.0,16.59016393442623,53.39344262295081,18.78688524590164,11.22950819672131,1037.0,22.9,72545.0,5957.0,7.6,57812.0,89.08132762180652
2407,Fulton,Pennsylvania,14492.0,437.55,33.12078619586333,685.0,28578.0,1205.0,5196.0,2523.0,1668.0,11.37651057401813,49.0558912386707,23.81986404833837,15.74773413897281,1516.0,10.6,14579.0,1574.0,9.7,59324.0,91.41113747727204
2408,Greene,Pennsylvania,36484.0,575.95,63.345776543102694,699.0,28030.0,3089.0,11590.0,6520.0,4656.0,11.94739895571456,44.82691935795784,25.21755946625411,18.00812222007348,4154.0,12.7,17736.0,2090.0,10.5,55282.0,85.18290240069032
2409,Indiana,Pennsylvania,84463.0,827.03,102.12809692514178,698.0,26608.0,4549.0,22760.0,13558.0,14139.0,8.270006908337272,41.37730429407701,24.64822019416064,25.70446860342508,10570.0,13.4,18565.0,1786.0,8.8,52856.0,81.44472865111405
2410,Jefferson,Pennsylvania,43570.0,652.43,66.78111061723098,691.0,26890.0,3020.0,16212.0,7265.0,5189.0,9.531023164804646,51.16455216814997,22.92810705043237,16.37631761661302,4669.0,11.0,11830.0,915.0,7.2,59591.0,91.82255231286018
2411,Lackawanna,Pennsylvania,210162.0,459.08,457.78949202753336,799.0,30452.0,12847.0,55017.0,39547.0,44781.0,8.441310975609756,36.1497319175778,25.98494007569386,29.42401703111859,24549.0,12.2,264119.0,21368.0,7.5,73006.0,112.49345126198034
2412,Lancaster,Pennsylvania,543050.0,943.81,575.3806380521504,1050.0,33568.0,50736.0,127880.0,82668.0,110550.0,13.64479848534561,34.39169091583879,22.23250160017642,29.73100899863918,40963.0,7.7,36557.0,4228.0,10.4,50373.0,77.61872476809764
2413,Lebanon,Pennsylvania,140410.0,361.83,388.05516402730564,879.0,30088.0,12150.0,41794.0,22200.0,21545.0,12.43742898381599,42.78270839091402,22.72517888400946,22.05468374126053,12360.0,9.0,176099.0,18637.0,9.6,65733.0,101.28663441092176
2414,Lehigh,Pennsylvania,367338.0,345.17,1064.223426137845,1105.0,34629.0,26144.0,81618.0,66073.0,79797.0,10.30784759020944,32.17969341408024,26.0507349230381,31.46172407267222,42385.0,11.7,141990.0,17453.0,10.9,52281.0,80.5587229190422
2415,Lycoming,Pennsylvania,114014.0,1228.59,92.80069022212456,797.0,28465.0,7552.0,30958.0,22393.0,19572.0,9.384280832556694,38.4690897794346,27.8260329294812,24.32059645852749,14273.0,13.2,15621.0,1702.0,9.8,52359.0,80.67891152269716
2416,McKean,Pennsylvania,41021.0,979.2,41.89236111111111,691.0,26635.0,2124.0,13613.0,7513.0,5642.0,7.351515990585629,47.11684895472795,26.00373805897826,19.52789699570815,5187.0,13.9,43991.0,4719.0,9.7,51743.0,79.72972972972973
2417,Mercer,Pennsylvania,110519.0,672.58,164.32097296975823,682.0,27875.0,7798.0,32995.0,19923.0,18275.0,9.872010735400236,41.77058145864719,25.22186071830968,23.1355470876429,12677.0,12.4,19526.0,1805.0,8.5,54517.0,84.00412955715122
